rel_time_sec,timestamp_sec,ground_truth_x_m,ground_truth_y_m,estimated_x_m,estimated_y_m,gnss_x_m,gnss_y_m,speed_kmh,position_error_m,uncertainty_m,gnss_status
12.400000000001455,33041.4,-108.70130725070408,48.012096379413386,-107.43139830262082,50.73831191355465,,,34.78,3.007477327431587,13.363392232785158,DENIED
12.5,33041.5,-109.58417429699169,47.60021426341081,-108.32765977320206,50.36085777551396,,,35.01,3.0331471031605948,13.570748164460017,DENIED
12.599999999998545,33041.6,-110.4806239131997,47.188332148199216,-109.23266825817201,49.98343382339211,,,35.3,3.0610433991666475,13.78314759782024,DENIED
12.69999999999709,33041.7,-111.3770735294077,46.76531808219625,-110.14945665523231,49.605410262268265,,,35.7,3.0940534547848935,14.001320721996118,DENIED
12.80000000000291,33041.8,-112.28710571556624,46.353435966984655,-111.07265226635549,49.23057605675907,,,35.87,3.122952493472646,14.22401217278976,DENIED
12.900000000001455,33041.9,-113.1971379017097,45.94155385019111,-112.00624847732455,48.85852348677087,,,36.18,3.1507030139066794,14.452175718009672,DENIED
13.0,33042.0,-114.12075265781878,45.52967173497951,-112.94810959358182,48.49153347950823,,,36.39,3.1855481082234127,14.68528117851706,DENIED
13.099999999998545,33042.1,-115.05794998386332,45.1400535166048,-113.9001562253513,48.12935147196891,,,36.67,3.2056806848458015,14.923765796235084,DENIED
13.19999999999709,33042.2,-115.98835602491752,44.73930335060262,-114.86151647729918,47.773007554455155,,,36.91,3.236221340166533,15.167377669658421,DENIED
13.30000000000291,33042.3,-116.9459272058728,44.349685132227904,-115.83358846819856,47.42250245832817,,,37.2,3.267951007422345,15.416432742060381,DENIED
13.400000000001455,33042.4,-117.91028967180335,43.960066914644166,-116.81719038307472,47.07789480676751,,,37.52,3.3038941901824503,15.67110720970949,DENIED
13.5,33042.5,-118.8746521377339,43.59271259468829,-117.80873055641563,46.740963853402846,,,37.7,3.3238042670286507,15.930427973012915,DENIED
13.599999999998545,33042.6,-119.86617974353538,43.21422632631397,-118.81278482790756,46.40991423925603,,,38.06,3.3648271999011388,16.19554618262112,DENIED
